"fk_lieu","lieu_naissance","eff","geo_coord"
http://www.wikidata.org/entity/Q52101,Middelburg,3,Point(3.613611111 51.499722222)
http://www.wikidata.org/entity/Q54006791,Jakob and Johannes parish,3,Point(18.070555555 59.330416666)
http://www.wikidata.org/entity/Q655,Chihuahua,3,Point(-106.073333333 28.639166666)
http://www.wikidata.org/entity/Q664,New Zealand,3,Point(174.0 -41.2)
http://www.wikidata.org/entity/Q668,India,3,Point(83.0 22.8)
http://www.wikidata.org/entity/Q78,Basel,3,Point(7.590555555 47.560555555)
http://www.wikidata.org/entity/Q792,El Salvador,3,Point(-88.866111 13.668889)
http://www.wikidata.org/entity/Q79867,Birmingham,3,Point(-86.809444444 33.5175)
http://www.wikidata.org/entity/Q811,Nicaragua,3,Point(-85.0 13.0)
http://www.wikidata.org/entity/Q82174,Brașov,3,Point(25.6 45.65)
http://www.wikidata.org/entity/Q836,Myanmar,3,Point(96.0 22.0)
http://www.wikidata.org/entity/Q854,Sri Lanka,3,Point(81.0 7.0)
http://www.wikidata.org/entity/Q8646,Hong Kong,3,Point(114.158611111 22.278333333)
http://www.wikidata.org/entity/Q8652,Miami,3,Point(-80.216666666 25.783333333)
http://www.wikidata.org/entity/Q8673,Lagos,3,Point(3.4 6.45)
http://www.wikidata.org/entity/Q867586,Salt,3,Point(35.727222222 32.039166666)
http://www.wikidata.org/entity/Q88,Alexandria,3,Point(-77.047222222 38.804722222)
http://www.wikidata.org/entity/Q887,Yekaterinburg,3,Point(60.612777777 56.835555555)
http://www.wikidata.org/entity/Q894,Samara,3,Point(50.116666666 53.183333333)
http://www.wikidata.org/entity/Q9125,Winterthur,3,Point(8.72671 47.4992)
http://www.wikidata.org/entity/Q917886,Santurtzi,3,Point(-3.031388888 43.330277777)
http://www.wikidata.org/entity/Q948,Tunisia,3,Point(10.0 34.0)
http://www.wikidata.org/entity/Q954,Zimbabwe,3,Point(30.0 -19.0)
http://www.wikidata.org/entity/Q9832,Eindhoven,3,Point(5.484166666 51.434444444)
http://www.wikidata.org/entity/Q99,California,3,Point(-120.0 37.0)
http://www.wikidata.org/entity/Q9920,Haarlem,3,Point(4.640555555 52.380277777)
http://www.wikidata.org/entity/Q9938,Hoorn,3,Point(5.073333333 52.653333333)
http://www.wikidata.org/entity/Q1008456,Puerto Cabezas,2,Point(-83.383125 14.029413888)
http://www.wikidata.org/entity/Q1009515,Glen Innes,2,Point(151.7511111 -29.731666666)
http://www.wikidata.org/entity/Q1011151,Soacha,2,Point(-74.214444444 4.578055555)
http://www.wikidata.org/entity/Q101625,Marrakesh,2,Point(-7.98108 31.62947)
http://www.wikidata.org/entity/Q1020,Malawi,2,Point(34.0 -13.0)
http://www.wikidata.org/entity/Q1020350,Huadian,2,Point(126.74778 42.96333)
http://www.wikidata.org/entity/Q1023722,Damaturu,2,Point(11.978611111 11.780277777)
http://www.wikidata.org/entity/Q1024647,Ikeja,2,Point(3.34259 6.61857)
http://www.wikidata.org/entity/Q1024784,Chacim,2,Point(-6.899444444 41.468888888)
http://www.wikidata.org/entity/Q1026008,Washington,2,Point(-77.051944444 35.553611111)
http://www.wikidata.org/entity/Q1026427,Tacubaya,2,Point(-99.188055555 19.400277777)
http://www.wikidata.org/entity/Q1026635,Wana,2,Point(69.588888888 32.305)
http://www.wikidata.org/entity/Q1028,Morocco,2,Point(-6.0 32.0)
http://www.wikidata.org/entity/Q10282,Pamplona,2,Point(-1.65 42.816666666)
http://www.wikidata.org/entity/Q10389,Bandung,2,Point(107.6187558 -6.9021856)
http://www.wikidata.org/entity/Q1041,Senegal,2,Point(-14.283333 14.366667)
http://www.wikidata.org/entity/Q104400,Hamar Municipality,2,Point(11.0783 60.79451)
http://www.wikidata.org/entity/Q105060,Sosnowiec,2,Point(19.1946 50.2711)
http://www.wikidata.org/entity/Q10546040,Klara Church Parish,2,Point(18.061666666 59.331111111)
http://www.wikidata.org/entity/Q10704,Tórshavn,2,Point(-6.783333333 62.0)
http://www.wikidata.org/entity/Q1072657,Mount Laurel,2,Point(-74.9002 39.949)
http://www.wikidata.org/entity/Q108223,Belize City,2,Point(-88.188611111 17.498611111)
http://www.wikidata.org/entity/Q10840781,Đông Lâm,2,Point(106.5444444 20.38666667)
http://www.wikidata.org/entity/Q1087121,Orange,2,Point(-74.2357 40.768)
http://www.wikidata.org/entity/Q109535,Zutphen,2,Point(6.195 52.14)
http://www.wikidata.org/entity/Q11008758,Ife North,2,Point(4.46667 7.36667)
http://www.wikidata.org/entity/Q113662,Nesseby Municipality,2,Point(28.6 70.133333333)
http://www.wikidata.org/entity/Q1142,Alsace,2,Point(7.5 48.5)
http://www.wikidata.org/entity/Q11462,Surabaya,2,Point(112.737777777 -7.245833333)
http://www.wikidata.org/entity/Q1182963,Scalp Level,2,Point(-78.84891 40.2498)
http://www.wikidata.org/entity/Q121765,Astoria,2,Point(-73.92382 40.764587)
http://www.wikidata.org/entity/Q12193,Brest,2,Point(-4.486944444 48.39)
http://www.wikidata.org/entity/Q12225,Murcia,2,Point(-1.130277777 37.986111111)
http://www.wikidata.org/entity/Q12303,Jerez de la Frontera,2,Point(-6.116666666 36.7)
http://www.wikidata.org/entity/Q12411,Pontevedra,2,Point(-8.6475 42.433611111)
http://www.wikidata.org/entity/Q125163,Islington,2,Point(-0.1027 51.544)
http://www.wikidata.org/entity/Q1254234,San Juan Comalapa,2,Point(-90.88333333 14.73333333)
http://www.wikidata.org/entity/Q126148,Tangier,2,Point(-5.803888888 35.776666666)
http://www.wikidata.org/entity/Q1272922,Ahvaz County,2,Point(48.693888888 31.3275)
http://www.wikidata.org/entity/Q1289,Grenoble,2,Point(5.726388888 45.186944444)
http://www.wikidata.org/entity/Q129946,Roosevelt,2,Point(-109.994166666 40.298611111)
http://www.wikidata.org/entity/Q130469,Mazar-i-Sharif,2,Point(67.116666666 36.7)
http://www.wikidata.org/entity/Q131301,Homs,2,Point(36.716666666 34.733333333)
http://www.wikidata.org/entity/Q132499,Höchst,2,Point(8.546666666 50.098888888)
http://www.wikidata.org/entity/Q1325771,Chincha Province,2,Point(-76.133333333 -13.45)
http://www.wikidata.org/entity/Q13364,Ravenna,2,Point(12.201666666 44.416111111)
http://www.wikidata.org/entity/Q134279,Luhansk,2,Point(39.2973153 48.5717084)
http://www.wikidata.org/entity/Q1343254,Santai County,2,Point(105.087 31.09202)
http://www.wikidata.org/entity/Q134674,Bayonne,2,Point(-1.476388888 43.4925)
http://www.wikidata.org/entity/Q135572,Yegoryevsk,2,Point(39.016666666 55.366666666)
http://www.wikidata.org/entity/Q1380087,Guelta Zemmur,2,Point(-12.89066 25.25419)
http://www.wikidata.org/entity/Q1391,Maryland,2,Point(-76.7 39.0)
http://www.wikidata.org/entity/Q13939,Terrassa,2,Point(2.008055555 41.561111111)
http://www.wikidata.org/entity/Q1400,Pennsylvania,2,Point(-77.5 41.0)
http://www.wikidata.org/entity/Q140147,Brest,2,Point(23.656944444 52.084722222)
http://www.wikidata.org/entity/Q140631,Tainan,2,Point(120.183333333 22.983333333)
http://www.wikidata.org/entity/Q1439,Texas,2,Point(-100.0 31.0)
http://www.wikidata.org/entity/Q1490,Tokyo,2,Point(139.691666666 35.689444444)
http://www.wikidata.org/entity/Q149955,Esmeraldas,2,Point(-79.666666666 0.95)
http://www.wikidata.org/entity/Q15088,Tarragona,2,Point(1.252777777 41.1175)
http://www.wikidata.org/entity/Q15090,Lleida,2,Point(0.633333333 41.616666666)
http://www.wikidata.org/entity/Q15092,Castelló de la Plana,2,Point(-0.037438888 39.985980555)
http://www.wikidata.org/entity/Q1522,New Mexico,2,Point(-106.0 34.0)
http://www.wikidata.org/entity/Q1537,Wisconsin,2,Point(-89.5 44.5)
http://www.wikidata.org/entity/Q15468,Badalona,2,Point(2.233333333 41.433333333)
http://www.wikidata.org/entity/Q15470,L'Hospitalet de Llobregat,2,Point(2.099166666 41.358888888)
http://www.wikidata.org/entity/Q1552720,Guanaja,2,Point(-85.887019444 16.442091666)
http://www.wikidata.org/entity/Q156717,Khmelnytskyi,2,Point(27.0 49.42)
http://www.wikidata.org/entity/Q156732,Kherson,2,Point(32.625 46.6425)
http://www.wikidata.org/entity/Q156974,Ústí nad Labem,2,Point(14.041666666 50.659166666)
http://www.wikidata.org/entity/Q1569760,Marshfield,2,Point(-90.173611111 44.666944444)
http://www.wikidata.org/entity/Q157134,Makiivka,2,Point(37.961111111 48.055555555)
http://www.wikidata.org/entity/Q158053,Sorokyne,2,Point(39.733333333 48.3)
http://www.wikidata.org/entity/Q1581,Missouri,2,Point(-92.5 38.5)
http://www.wikidata.org/entity/Q15930367,Vechelde,2,Point(10.372 52.26083333)
http://www.wikidata.org/entity/Q15992942,Ilyinskoye,2,Point(37.5903 56.2736)
http://www.wikidata.org/entity/Q160173,Ruse,2,Point(25.953907 43.844532)
http://www.wikidata.org/entity/Q161491,Reading,2,Point(-0.973055555 51.454166666)
http://www.wikidata.org/entity/Q1616963,Monteros,2,Point(-65.5 -27.166666666)
http://www.wikidata.org/entity/Q1640079,Hyderabad,2,Point(68.368333333 25.379166666)
http://www.wikidata.org/entity/Q16557,Dallas,2,Point(-96.808888888 32.779166666)
http://www.wikidata.org/entity/Q16568,Jacksonville,2,Point(-81.65 30.316666666)
http://www.wikidata.org/entity/Q16739,Long Beach,2,Point(-118.195555555 33.768055555)
http://www.wikidata.org/entity/Q168225,Hebron,2,Point(35.098611111 31.535)
http://www.wikidata.org/entity/Q168888,Maceió,2,Point(-35.735 -9.665833333)
http://www.wikidata.org/entity/Q170573,Qom,2,Point(50.876388888 34.64)
http://www.wikidata.org/entity/Q170578,Aracaju,2,Point(-37.05 -10.9167)
http://www.wikidata.org/entity/Q170688,Santa Cruz de la Sierra,2,Point(-63.1975 -17.789166666)
http://www.wikidata.org/entity/Q1710837,Juchitán de Zaragoza,2,Point(-95.019444444 16.433333333)
http://www.wikidata.org/entity/Q1711,Potsdam,2,Point(13.066666666 52.4)
http://www.wikidata.org/entity/Q1711521,Naska,2,Point(-74.943611111 -14.828888888)
http://www.wikidata.org/entity/Q171689,"12th arrondissement of Paris",2,Point(2.388183333 48.840808333)
http://www.wikidata.org/entity/Q171714,Kerman,2,Point(57.067777777 30.291111111)
http://www.wikidata.org/entity/Q172455,Boulogne-Billancourt,2,Point(2.241388888 48.835277777)
http://www.wikidata.org/entity/Q1731,Dresden,2,Point(13.74 51.05)
http://www.wikidata.org/entity/Q175129,"13th arrondissement of Paris",2,Point(2.355555555 48.832222222)
http://www.wikidata.org/entity/Q1780,Bratislava,2,Point(17.112777777 48.144722222)
http://www.wikidata.org/entity/Q17856,Ballarat,2,Point(143.8475 -37.560833333)
http://www.wikidata.org/entity/Q1792,Gdańsk,2,Point(18.6540233 54.3482907)
http://www.wikidata.org/entity/Q1798701,South Waziristan,2,Point(69.68207 32.30397)
http://www.wikidata.org/entity/Q18094,Honolulu,2,Point(-157.857194444 21.304694444)
http://www.wikidata.org/entity/Q184090,Preston,2,Point(-2.698055555 53.759444444)
http://www.wikidata.org/entity/Q18424,Queens,2,Point(-73.917777777 40.704166666)
http://www.wikidata.org/entity/Q185066,Cholet,2,Point(-0.879722222 47.058888888)
http://www.wikidata.org/entity/Q185157,Tétouan,2,Point(-5.366666666 35.566666666)
http://www.wikidata.org/entity/Q185221,Malacca,2,Point(102.251 2.2)
http://www.wikidata.org/entity/Q1854,Ho Chi Minh City,2,Point(106.701944444 10.775555555)
http://www.wikidata.org/entity/Q185442,Laghman,2,Point(70.2 34.66)
http://www.wikidata.org/entity/Q1858,Hanoi,2,Point(105.84117 21.0245)
http://www.wikidata.org/entity/Q186237,Joensuu,2,Point(29.763888888 62.6)
http://www.wikidata.org/entity/Q1865,Kuala Lumpur,2,Point(101.695277777 3.147777777)
http://www.wikidata.org/entity/Q189074,Harlem,2,Point(-73.948372222 40.809033333)
http://www.wikidata.org/entity/Q189546,Bizerte,2,Point(9.873888888 37.274444444)
http://www.wikidata.org/entity/Q1904,Ontario,2,Point(-85.0 50.0)
http://www.wikidata.org/entity/Q191066,"15th arrondissement of Paris",2,Point(2.300291666 48.841327777)
http://www.wikidata.org/entity/Q192517,Boulder,2,Point(-105.292777777 40.019444444)
http://www.wikidata.org/entity/Q193250,Bulawayo,2,Point(28.566666666 -20.166666666)
http://www.wikidata.org/entity/Q1932807,Kemerton,2,Point(-2.0785 52.0328)
http://www.wikidata.org/entity/Q1937201,Jorhat,2,Point(94.20306 26.75751)
http://www.wikidata.org/entity/Q194420,"16th arrondissement of Paris",2,Point(2.276488888 48.863611111)
http://www.wikidata.org/entity/Q19566,Simferopol,2,Point(34.100039 44.948376)
http://www.wikidata.org/entity/Q1970952,Ben Slimane,2,Point(-7.1246 33.62018)
http://www.wikidata.org/entity/Q199909,Karbala,2,Point(44.033333333 32.616666666)
http://www.wikidata.org/entity/Q200733,Nikšić,2,Point(18.94446 42.7731)
http://www.wikidata.org/entity/Q202195,Tunceli,2,Point(39.548055555 39.106111111)
http://www.wikidata.org/entity/Q204989,Saint Kitts,2,Point(-62.747222 17.319722)
http://www.wikidata.org/entity/Q2056073,Sappemeer,2,Point(6.7767 53.1633)
http://www.wikidata.org/entity/Q205817,London Borough of Islington,2,Point(-0.102222222 51.541666666)
http://www.wikidata.org/entity/Q207350,Rehovot,2,Point(34.807777777 31.891388888)
http://www.wikidata.org/entity/Q207749,Thane,2,Point(72.963333333 19.18)
http://www.wikidata.org/entity/Q208318,Kaduna,2,Point(7.440277777 10.523055555)
http://www.wikidata.org/entity/Q2085428,Kendujhar district,2,Point(85.6 21.633)
http://www.wikidata.org/entity/Q209549,"2nd arrondissement of Paris",2,Point(2.34047 48.86688)
http://www.wikidata.org/entity/Q2096,Edmonton,2,Point(-113.5 53.533333333)
http://www.wikidata.org/entity/Q210007,Vlaardingen,2,Point(4.35 51.916666666)
http://www.wikidata.org/entity/Q2103,Bochum,2,Point(7.216666666 51.483333333)
http://www.wikidata.org/entity/Q210307,Ciudad Nezahualcóyotl,2,Point(-99.01483 19.40061)
http://www.wikidata.org/entity/Q2107,Wuppertal,2,Point(7.183333333 51.266666666)
http://www.wikidata.org/entity/Q21185,Hjørring,2,Point(9.986666666 57.46)
http://www.wikidata.org/entity/Q21197,Chișinău,2,Point(28.835277777 47.022777777)
http://www.wikidata.org/entity/Q21203,Aruba,2,Point(-69.97422388 12.51106253)
http://www.wikidata.org/entity/Q2132,Victoria,2,Point(-123.3657 48.422151)
http://www.wikidata.org/entity/Q214178,Nablus,2,Point(35.266111111 32.216111111)
http://www.wikidata.org/entity/Q215661,Gabès,2,Point(10.098333333 33.881388888)
http://www.wikidata.org/entity/Q216,Vilnius,2,Point(25.28 54.687222222)
http://www.wikidata.org/entity/Q2211,Malmö,2,Point(13.021423031 55.593188589)
http://www.wikidata.org/entity/Q2214,Pskov,2,Point(28.333333333 57.816666666)
http://www.wikidata.org/entity/Q2235,Veliky Novgorod,2,Point(31.27579 58.52099)
http://www.wikidata.org/entity/Q22690,Metz,2,Point(6.176944444 49.119722222)
http://www.wikidata.org/entity/Q22890,Ireland,2,Point(-7.921 53.351)
http://www.wikidata.org/entity/Q2289171,Saxton,2,Point(-78.2453 40.2147)
http://www.wikidata.org/entity/Q2303135,Decatur,2,Point(-89.1119 32.4394)
http://www.wikidata.org/entity/Q23044,San Rafael,2,Point(-68.335555555 -34.6175)
http://www.wikidata.org/entity/Q2305839,Kayanza,2,Point(29.6293 -2.9221)
http://www.wikidata.org/entity/Q233,Malta,2,Point(14.5 35.883333333)
http://www.wikidata.org/entity/Q2337,Smolensk,2,Point(32.045277777 54.782777777)
http://www.wikidata.org/entity/Q23482,Marseille,2,Point(5.376388888 43.296666666)
http://www.wikidata.org/entity/Q23564,Podgorica,2,Point(19.262777777 42.441388888)
http://www.wikidata.org/entity/Q236083,Suwałki,2,Point(22.933333333 54.1)
http://www.wikidata.org/entity/Q238723,"5th arrondissement of Paris",2,Point(2.344444444 48.847222222)
http://www.wikidata.org/entity/Q2389938,Talbingo,2,Point(148.3011111 -35.581666666)
http://www.wikidata.org/entity/Q240,Brussels-Capital Region,2,Point(4.3525 50.846666666)
http://www.wikidata.org/entity/Q2410921,Ybytimí,2,Point(-56.79 -25.77)
http://www.wikidata.org/entity/Q2415,Kristiansand Municipality,2,Point(7.99561111 58.14672222)
http://www.wikidata.org/entity/Q243766,Bucaramanga,2,Point(-73.116111111 7.118611111)
http://www.wikidata.org/entity/Q25287,Gothenburg,2,Point(11.9675 57.7075)
http://www.wikidata.org/entity/Q25330,Trenton,2,Point(-74.765833333 40.220277777)
http://www.wikidata.org/entity/Q25390,Leeuwarden,2,Point(5.783333333 53.2)
http://www.wikidata.org/entity/Q25395,Newark,2,Point(-74.185 40.735277777)
http://www.wikidata.org/entity/Q2554341,Nueva Guinea,2,Point(-84.456361111 11.687116666)
http://www.wikidata.org/entity/Q256004,Les Lilas,2,Point(2.416944444 48.88)
http://www.wikidata.org/entity/Q258,South Africa,2,Point(24.0 -29.0)
http://www.wikidata.org/entity/Q2603127,Al-Malikiyah,2,Point(42.140277777 37.178055555)
http://www.wikidata.org/entity/Q2640238,Moukhtara,2,Point(35.613877 33.658863)
http://www.wikidata.org/entity/Q26421,Dordrecht,2,Point(4.678333333 51.795833333)
http://www.wikidata.org/entity/Q26590,Ciudad Juárez,2,Point(-106.485 31.745)
http://www.wikidata.org/entity/Q2665241,Swabi,2,Point(72.466666666 34.116666666)
http://www.wikidata.org/entity/Q269,Tashkent,2,Point(69.279722222 41.311111111)
http://www.wikidata.org/entity/Q27230,La Marsa,2,Point(10.325277777 36.876388888)
http://www.wikidata.org/entity/Q2724474,Jaghori District,2,Point(67.46384 33.14341)
http://www.wikidata.org/entity/Q275118,"9th arrondissement of Paris",2,Point(2.336966666 48.878280555)
http://www.wikidata.org/entity/Q2767835,Las Perdices,2,Point(-63.706388888 -32.698055555)
http://www.wikidata.org/entity/Q2843,Lübeck,2,Point(10.686388888 53.869722222)
http://www.wikidata.org/entity/Q2844,Brasília,2,Point(-47.882777777 -15.793888888)
http://www.wikidata.org/entity/Q2876362,Aïn Oulmene,2,Point(5.3 35.91666667)
http://www.wikidata.org/entity/Q2880,Hamm,2,Point(7.816666666 51.666666666)
http://www.wikidata.org/entity/Q288287,Al-Awamiyah,2,Point(49.983333 26.583333)
http://www.wikidata.org/entity/Q2886204,Barumbu,2,Point(15.327777777 -4.316944444)
http://www.wikidata.org/entity/Q288781,Kensington,2,Point(-0.1909 51.5004)
http://www.wikidata.org/entity/Q2916085,Moisés Ville,2,Point(-61.483333333 -30.716666666)
http://www.wikidata.org/entity/Q2918802,Camperdown,2,Point(151.1844444 -33.89)
http://www.wikidata.org/entity/Q2978,Regensburg,2,Point(12.083333333 49.016666666)
http://www.wikidata.org/entity/Q2980110,Yovon District,2,Point(69.004166666 38.2875)
http://www.wikidata.org/entity/Q2997414,Corme,2,Point(-8.97088769 43.26757524)
http://www.wikidata.org/entity/Q30002,Chengdu,2,Point(104.063333333 30.66)
http://www.wikidata.org/entity/Q301284,Stinatz,2,Point(16.133333333 47.203888888)
http://www.wikidata.org/entity/Q3031247,Fuamah District,2,Point(-10.274 6.94247)
http://www.wikidata.org/entity/Q3037,Kathmandu,2,Point(85.32 27.71)
http://www.wikidata.org/entity/Q3038022,Ksar Hadada,2,Point(10.312673 33.09928)
http://www.wikidata.org/entity/Q3046,Pforzheim,2,Point(8.71083 48.89)
http://www.wikidata.org/entity/Q309475,Al-Ubayyid,2,Point(30.216666666 13.183333333)
http://www.wikidata.org/entity/Q3150,Jena,2,Point(11.586388888 50.927222222)
http://www.wikidata.org/entity/Q3183,Perth,2,Point(115.859722222 -31.955833333)
http://www.wikidata.org/entity/Q3246744,Halifax,2,Point(-63.61 44.67)
http://www.wikidata.org/entity/Q331380,Schenectady,2,Point(-73.929166666 42.804166666)
http://www.wikidata.org/entity/Q33405,Little Rock,2,Point(-92.331111111 34.736111111)
http://www.wikidata.org/entity/Q3345281,Singair Upazila,2,Point(90.15 23.8167)
http://www.wikidata.org/entity/Q33486,Hartford,2,Point(-72.685 41.763333333)
http://www.wikidata.org/entity/Q334874,Sighetu Marmației,2,Point(23.894694444 47.930944444)
http://www.wikidata.org/entity/Q33986,Valparaíso,2,Point(-71.619722222 -33.046111111)
http://www.wikidata.org/entity/Q34,Sweden,2,Point(15.0 61.0)
http://www.wikidata.org/entity/Q34006,Hollywood,2,Point(-118.326666666 34.098333333)
http://www.wikidata.org/entity/Q34109,Fargo,2,Point(-96.789444444 46.877222222)
http://www.wikidata.org/entity/Q34116,Thunder Bay,2,Point(-89.2461 48.3822)
http://www.wikidata.org/entity/Q34217,Oxford,2,Point(-1.257777777 51.751944444)
http://www.wikidata.org/entity/Q3426,Voronezh,2,Point(39.210555555 51.671666666)
http://www.wikidata.org/entity/Q3427889,Katarina church parish,2,Point(18.078058333 59.317047222)
