"annee_naissance","fk_lieu","lieu_naissance","geo_coord"
1933,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
1933,http://www.wikidata.org/entity/Q7903,Casablanca,Point(-7.62 33.599166666)
1933,http://www.wikidata.org/entity/Q1821020,Riceville,Point(-92.553333333 43.3625)
1933,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1933,http://www.wikidata.org/entity/Q34647,Johannesburg,Point(28.041638888 -26.204361111)
1933,http://www.wikidata.org/entity/Q986528,Buckeye,Point(-112.590833333 33.370555555)
1933,http://www.wikidata.org/entity/Q8684,Seoul,Point(126.99 37.56)
1933,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1933,http://www.wikidata.org/entity/Q85,Cairo,Point(31.235833333 30.044444444)
1933,http://www.wikidata.org/entity/Q185221,Malacca,Point(102.251 2.2)
1933,http://www.wikidata.org/entity/Q623073,North Glengarry,Point(-74.669444444 45.372777777)
1933,http://www.wikidata.org/entity/Q803,Utrecht,Point(5.121666666 52.090833333)
1933,http://www.wikidata.org/entity/Q1342,Pittsburgh,Point(-80.0 40.441666666)
1933,http://www.wikidata.org/entity/Q525775,Belleville,Point(-74.1618 40.7955)
1933,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1933,http://www.wikidata.org/entity/Q1295,Dortmund,Point(7.465277777 51.513888888)
1933,http://www.wikidata.org/entity/Q333476,Ségou,Point(-6.266666666 13.45)
1933,http://www.wikidata.org/entity/Q333476,Ségou,Point(-6.2157 13.4317)
1933,http://www.wikidata.org/entity/Q1184891,Sharon,Point(-80.5 41.2333)
1933,http://www.wikidata.org/entity/Q43196,Cincinnati,Point(-84.5125 39.1)
1933,http://www.wikidata.org/entity/Q1563,Havana,Point(-82.358888888 23.136666666)
1933,http://www.wikidata.org/entity/Q220145,Mouscron,Point(3.2156 50.7444)
1933,http://www.wikidata.org/entity/Q128147,Kingston upon Hull,Point(-0.3325 53.744444444)
1933,http://www.wikidata.org/entity/Q911203,Chełm County,Point(23.483333333 51.15)
1934,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
1934,http://www.wikidata.org/entity/Q10282,Pamplona,Point(-1.65 42.816666666)
1934,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
1934,http://www.wikidata.org/entity/Q3820,Beirut,Point(35.513055555 33.886944444)
1934,http://www.wikidata.org/entity/Q3536138,Nawalapitiya,Point(80.533333333 7.05)
1934,http://www.wikidata.org/entity/Q36,Poland,Point(19.0 52.0)
1934,http://www.wikidata.org/entity/Q4784130,Aranmula,Point(76.68 9.33)
1934,http://www.wikidata.org/entity/Q528409,Andøya,Point(15.716666666 69.1)
1934,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1934,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1934,http://www.wikidata.org/entity/Q49239,Toledo,Point(-83.537777777 41.652777777)
1934,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1934,http://www.wikidata.org/entity/Q2214,Pskov,Point(28.333333333 57.816666666)
1934,http://www.wikidata.org/entity/Q927443,Pinehurst,Point(-83.7611 32.1944)
1934,http://www.wikidata.org/entity/Q38022,St. Louis,Point(-90.199444444 38.626388888)
1934,http://www.wikidata.org/entity/Q390125,Linz am Rhein,Point(7.284722222 50.570277777)
1934,http://www.wikidata.org/entity/Q974751,Grand Saline,Point(-95.7114 32.6778)
1934,http://www.wikidata.org/entity/Q9920,Haarlem,Point(4.640555555 52.380277777)
1934,http://www.wikidata.org/entity/Q8652,Miami,Point(-80.216666666 25.783333333)
1934,http://www.wikidata.org/entity/Q133073,Dunedin,Point(170.503611111 -45.874166666)
1934,http://www.wikidata.org/entity/Q204989,Saint Kitts,Point(-62.747222 17.319722)
1934,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1934,http://www.wikidata.org/entity/Q17042,Oakland,Point(-122.25 37.8)
1934,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1934,http://www.wikidata.org/entity/Q191066,"15th arrondissement of Paris",Point(2.300291666 48.841327777)
1934,http://www.wikidata.org/entity/Q873405,La Guaira,Point(-66.933055555 10.6)
1934,http://www.wikidata.org/entity/Q5468,Durban,Point(31.025 -29.858333333)
1934,http://www.wikidata.org/entity/Q6363707,Kanke,Point(9.555699 9.381645)
1934,http://www.wikidata.org/entity/Q6363707,Kanke,Point(9.632777777 9.393055555)
1934,http://www.wikidata.org/entity/Q42651,Wuxi,Point(120.283333 31.566667)
1934,http://www.wikidata.org/entity/Q10550317,Kungsholm parish,Point(18.04772222 59.3297)
1934,http://www.wikidata.org/entity/Q773527,Winona,Point(-91.640438888 44.047888888)
1934,http://www.wikidata.org/entity/Q4243286,Ksaverivka,Point(30.209166666 50.046666666)
1934,http://www.wikidata.org/entity/Q843,Pakistan,Point(71.0 30.0)
1935,http://www.wikidata.org/entity/Q11462,Surabaya,Point(112.737777777 -7.245833333)
1935,http://www.wikidata.org/entity/Q13375,Pisa,Point(10.4 43.716666666)
1935,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1935,http://www.wikidata.org/entity/Q2292517,الحروش,Point(6.9 36.866666666)
1935,http://www.wikidata.org/entity/Q1770,Tallinn,Point(24.745 59.437222222)
1935,http://www.wikidata.org/entity/Q7402382,Sainthamaruthu,Point(81.83388889 7.39388889)
1935,http://www.wikidata.org/entity/Q180921,Omdurman,Point(32.462887 15.683517)
1935,http://www.wikidata.org/entity/Q42800,Belo Horizonte,Point(-43.941944444 -19.928055555)
1935,http://www.wikidata.org/entity/Q668395,Mussoorie,Point(78.078055555 30.456111111)
1935,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
1935,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1935,http://www.wikidata.org/entity/Q3561,Algiers,Point(3.058611111 36.776388888)
1935,http://www.wikidata.org/entity/Q199909,Karbala,Point(44.033333333 32.616666666)
1935,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
1935,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1935,http://www.wikidata.org/entity/Q2112,Bielefeld,Point(8.533333333 52.016666666)
1935,http://www.wikidata.org/entity/Q43668,Louisville,Point(-85.751388888 38.256111111)
1935,http://www.wikidata.org/entity/Q2746097,Fana,Point(5.391389 60.311111)
1935,http://www.wikidata.org/entity/Q959,Vladivostok,Point(131.885277777 43.115)
1935,http://www.wikidata.org/entity/Q49174,Bridgeport,Point(-73.2 41.183333333)
1935,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888)
1935,http://www.wikidata.org/entity/Q510572,Mauricie,Point(-73.0 47.0)
1935,http://www.wikidata.org/entity/Q49236,St. Petersburg,Point(-82.64 27.773055555)
1935,http://www.wikidata.org/entity/Q929062,Gujrat,Point(74.078888888 32.573611111)
1935,http://www.wikidata.org/entity/Q1007064,Maple Heights,Point(-81.55944 41.41222)
1935,http://www.wikidata.org/entity/Q208310,Saint-Dizier,Point(4.948888888 48.637777777)
1935,http://www.wikidata.org/entity/Q193250,Bulawayo,Point(28.566666666 -20.166666666)
1935,http://www.wikidata.org/entity/Q1904322,Independence,Point(-95.7114 37.2283)
1935,http://www.wikidata.org/entity/Q9248,Baku,Point(49.835183333 40.366655555)
1935,http://www.wikidata.org/entity/Q16010,Esch-sur-Alzette,Point(5.980555555 49.496944444)
1935,http://www.wikidata.org/entity/Q881,Vietnam,Point(108.0 16.0)
1935,http://www.wikidata.org/entity/Q7903,Casablanca,Point(-7.62 33.599166666)
1935,http://www.wikidata.org/entity/Q1899,Kyiv,Point(30.523611111 50.45)
1935,http://www.wikidata.org/entity/Q1055,Hamburg,Point(10.0 53.55)
1935,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1935,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1935,http://www.wikidata.org/entity/Q3104,Koblenz,Point(7.597777777 50.359722222)
1935,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1935,http://www.wikidata.org/entity/Q80517,Shreveport,Point(-93.762777777 32.508055555)
1936,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1936,http://www.wikidata.org/entity/Q305029,Catford,Point(-0.0207 51.4452)
1936,http://www.wikidata.org/entity/Q790,Haiti,Point(-72.8 19.0)
1936,http://www.wikidata.org/entity/Q8818,Valencia,Point(-0.376388888 39.47)
1936,http://www.wikidata.org/entity/Q474651,Gjakova,Point(20.435555555 42.3825)
1936,http://www.wikidata.org/entity/Q38230311,Blackford,Point(140.02138889 -36.78305556)
1936,http://www.wikidata.org/entity/Q34600,Kyoto,Point(135.768111111 35.011611111)
1936,http://www.wikidata.org/entity/Q100,Boston,Point(-71.057777777 42.360277777)
1936,http://www.wikidata.org/entity/Q4224725,Kniselo,Point(24.366944444 49.510833333)
1936,http://www.wikidata.org/entity/Q956,Beijing,Point(116.407526 39.90403)
1936,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.5795 39.828175)
1936,http://www.wikidata.org/entity/Q1439,Texas,Point(-100.0 31.0)
1936,http://www.wikidata.org/entity/Q16555,Houston,Point(-95.383055555 29.762777777)
1936,http://www.wikidata.org/entity/Q36036,Lviv,Point(24.032222222 49.8425)
1936,http://www.wikidata.org/entity/Q1515,Abidjan,Point(-4.026666666 5.336388888)
1936,http://www.wikidata.org/entity/Q994245,Podujeva,Point(21.19166667 42.91166667)
1936,http://www.wikidata.org/entity/Q11025,Semarang,Point(110.4225 -6.99)
1936,http://www.wikidata.org/entity/Q867490,Itta Bena,Point(-90.3222 33.4958)
1936,http://www.wikidata.org/entity/Q25610,Hampstead,Point(-0.1744 51.5541)
1936,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1936,http://www.wikidata.org/entity/Q24639,Vancouver,Point(-123.113888888 49.260833333)
1936,http://www.wikidata.org/entity/Q12439,Detroit,Point(-83.0475 42.331666666)
1936,http://www.wikidata.org/entity/Q3711,Belgrade,Point(20.456944444 44.817777777)
1936,http://www.wikidata.org/entity/Q1084640,Ventnor City,Point(-74.481944444 39.342222222)
1936,http://www.wikidata.org/entity/Q58693,Maddaloni,Point(14.383333333 41.033333333)
1936,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
1936,http://www.wikidata.org/entity/Q85,Cairo,Point(31.235833333 30.044444444)
1936,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1936,http://www.wikidata.org/entity/Q38733,Helena,Point(-112.035 46.592777777)
1936,http://www.wikidata.org/entity/Q782857,Cyangugu,Point(28.896666666 -2.483333333)
1936,http://www.wikidata.org/entity/Q189074,Harlem,Point(-73.948372222 40.809033333)
1936,http://www.wikidata.org/entity/Q3897,Luanda,Point(13.234444444 -8.838333333)
1936,http://www.wikidata.org/entity/Q43196,Cincinnati,Point(-84.5125 39.1)
1936,http://www.wikidata.org/entity/Q35,Denmark,Point(10.0 56.0)
1936,http://www.wikidata.org/entity/Q4499722,Khomiakivka,Point(24.837222222 48.855277777)
1936,http://www.wikidata.org/entity/Q23482,Marseille,Point(5.376388888 43.296666666)
1936,http://www.wikidata.org/entity/Q10541120,Jukkasjärvi församling,Point(20.620416666 67.846666666)
1936,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
1936,http://www.wikidata.org/entity/Q25660914,Waimiha,Point(175.316 -38.616)
1936,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
1936,http://www.wikidata.org/entity/Q891,Nizhny Novgorod,Point(44.0075 56.326944444)
1936,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1936,http://www.wikidata.org/entity/Q16557,Dallas,Point(-96.808888888 32.779166666)
1936,http://www.wikidata.org/entity/Q13403152,Loenen aan de Vecht,Point(5.0222 52.2103)
1936,http://www.wikidata.org/entity/Q62,San Francisco,Point(-122.416388888 37.7775)
1936,http://www.wikidata.org/entity/Q4370449,Polovynkyne,Point(38.915 49.225)
1936,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1936,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1936,http://www.wikidata.org/entity/Q49179,Worcester,Point(-71.798888888 42.271388888)
1936,http://www.wikidata.org/entity/Q207294,Babruysk,Point(29.233333333 53.15)
1936,http://www.wikidata.org/entity/Q399322,Mutare,Point(32.669444444 -18.972777777)
1936,http://www.wikidata.org/entity/Q399322,Mutare,Point(32.67086 -18.9707)
1936,http://www.wikidata.org/entity/Q67960,Shorter,Point(-85.943326 32.401397)
1936,http://www.wikidata.org/entity/Q8686,Shanghai,Point(121.466666666 31.166666666)
1937,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1937,http://www.wikidata.org/entity/Q2201862,Alcorta,Point(-61.116666666 -33.533333333)
1937,http://www.wikidata.org/entity/Q517653,Illingen,Point(7.052511111 49.376438888)
1937,http://www.wikidata.org/entity/Q17856,Ballarat,Point(143.8475 -37.560833333)
1937,http://www.wikidata.org/entity/Q1947441,Kaharlyk,Point(30.809166666 49.852222222)
1937,http://www.wikidata.org/entity/Q12738716,Puerto Sastre,Point(-57.983333333 -22.1)
1937,http://www.wikidata.org/entity/Q8686,Shanghai,Point(121.466666666 31.166666666)
1937,http://www.wikidata.org/entity/Q4057527,Q4057527,Point(34.320833333 45.073055555)
1937,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1937,http://www.wikidata.org/entity/Q7880,Toulouse,Point(1.443888888 43.604444444)
1937,http://www.wikidata.org/entity/Q1773,Riga,Point(24.106944444 56.9475)
1937,http://www.wikidata.org/entity/Q793,Zwolle,Point(6.1 52.516666666)
1937,http://www.wikidata.org/entity/Q1384,New York,Point(-75.0 43.0)
1937,http://www.wikidata.org/entity/Q45942,Annaba,Point(7.766666666 36.9)
1937,http://www.wikidata.org/entity/Q4365153,Plodove,Point(33.855555555 44.872222222)
1937,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
1937,http://www.wikidata.org/entity/Q207754,Tiruchirappalli,Point(78.692777777 10.826944444)
1937,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
1937,http://www.wikidata.org/entity/Q244139,Pinar del Río,Point(-83.671944444 22.412222222)
1937,http://www.wikidata.org/entity/Q131818,Oran,Point(-0.633055555 35.696944444)
1937,http://www.wikidata.org/entity/Q796809,Bhingar,Point(74.773336111 19.099025)
1937,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
1937,http://www.wikidata.org/entity/Q5468,Durban,Point(31.025 -29.858333333)
1937,http://www.wikidata.org/entity/Q4223470,Klitsko,Point(23.727222222 49.631111111)
1937,http://www.wikidata.org/entity/Q9248,Baku,Point(49.835183333 40.366655555)
1937,http://www.wikidata.org/entity/Q2323222,Chester,Point(-81.211666666 34.705555555)
1937,http://www.wikidata.org/entity/Q1055,Hamburg,Point(10.0 53.55)
1937,http://www.wikidata.org/entity/Q36600,The Hague,Point(4.31 52.08)
1937,http://www.wikidata.org/entity/Q249994,Hsinchu City,Point(120.971388888 24.804722222)
1937,http://www.wikidata.org/entity/Q249994,Hsinchu City,Point(120.96722 24.81472)
1937,http://www.wikidata.org/entity/Q25331,Odense,Point(10.383333333 55.4)
1937,http://www.wikidata.org/entity/Q936510,Istarawshan,Point(69.006388888 39.910833333)
1937,http://www.wikidata.org/entity/Q581994,Nauen,Point(12.883055555 52.6)
1937,http://www.wikidata.org/entity/Q2022712,Yerky,Point(30.991944444 48.978055555)
1938,http://www.wikidata.org/entity/Q628,Bergamo,Point(9.67 45.695)
1938,http://www.wikidata.org/entity/Q847596,Pontiac,Point(-83.2925 42.646111111)
1938,http://www.wikidata.org/entity/Q4703108,Al-Qurayya,Point(36.59694444 32.5425)
1938,http://www.wikidata.org/entity/Q495,Turin,Point(7.676111111 45.079166666)
1938,http://www.wikidata.org/entity/Q1610648,Trebujena,Point(-6.1754543 36.8694758)
1938,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
1938,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
1938,http://www.wikidata.org/entity/Q1998992,Aylsham,Point(-103.8 53.2)
1938,http://www.wikidata.org/entity/Q1899,Kyiv,Point(30.523611111 50.45)
1938,http://www.wikidata.org/entity/Q7903,Casablanca,Point(-7.62 33.599166666)
1938,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1938,http://www.wikidata.org/entity/Q803,Utrecht,Point(5.121666666 52.090833333)
1938,http://www.wikidata.org/entity/Q4391209,Rakhnivka,Point(29.546388888 48.783055555)
1938,http://www.wikidata.org/entity/Q104609,Barabinsk,Point(78.35 55.35)
1938,http://www.wikidata.org/entity/Q2734144,Lutcher,Point(-90.6997 30.0489)
1938,http://www.wikidata.org/entity/Q1011406,Vasylkivka,Point(36.025318112 48.208379589)
1938,http://www.wikidata.org/entity/Q140147,Brest,Point(23.656944444 52.084722222)
1938,http://www.wikidata.org/entity/Q836932,Bitterfeld,Point(12.33 51.623888888)
1938,http://www.wikidata.org/entity/Q61,"Washington, D.C.",Point(-77.036666666 38.895)
1938,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
1938,http://www.wikidata.org/entity/Q1997119,Bialyničy District,Point(29.70944444 53.99555556)
1938,http://www.wikidata.org/entity/Q946757,Cenad,Point(20.586666666 46.1375)
1938,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
1938,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
1938,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1938,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
1938,http://www.wikidata.org/entity/Q25395,Newark,Point(-74.185 40.735277777)
1938,http://www.wikidata.org/entity/Q1748,Copenhagen,Point(12.568888888 55.676111111)
1938,http://www.wikidata.org/entity/Q803,Utrecht,Point(5.121666666 52.090833333)
1938,http://www.wikidata.org/entity/Q40844,Breda,Point(4.775833333 51.588888888)
1938,http://www.wikidata.org/entity/Q157261,Volga German Autonomous Soviet Socialist Republic,Point(46.11 51.46)
1938,http://www.wikidata.org/entity/Q158357,Marks,Point(46.75 51.7)
1938,http://www.wikidata.org/entity/Q911,Ufa,Point(55.9475 54.726111111)
1938,http://www.wikidata.org/entity/Q36354,Hải Dương,Point(106.330858 20.939855)
1938,http://www.wikidata.org/entity/Q3561,Algiers,Point(3.058611111 36.776388888)
1938,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1938,http://www.wikidata.org/entity/Q19566,Simferopol,Point(34.100039 44.948376)
1938,http://www.wikidata.org/entity/Q693628,Wilmersdorf,Point(13.316666666 52.483333333)
1938,http://www.wikidata.org/entity/Q171689,"12th arrondissement of Paris",Point(2.388183333 48.840808333)
1938,http://www.wikidata.org/entity/Q892127,Dar Naim,Point(-15.96667 18.03333)
1938,http://www.wikidata.org/entity/Q892127,Dar Naim,Point(-15.96666667 18.03333333)
1938,http://www.wikidata.org/entity/Q13972,Tartu,Point(26.7225 58.38)
1938,http://www.wikidata.org/entity/Q975,San Antonio,Point(-98.493888888 29.425)
1938,http://www.wikidata.org/entity/Q11026,Pekalongan,Point(109.675277777 -6.888333333)
1938,http://www.wikidata.org/entity/Q144345,Kansk,Point(95.7 56.2)
1938,http://www.wikidata.org/entity/Q13972,Tartu,Point(26.7225 58.38)
1938,http://www.wikidata.org/entity/Q2734992,Lumpkin,Point(-84.7958 32.0497)
